Idx,Category,Qwen_Acc,Llama_Acc,Consensus_Acc,DASE_Acc,State,Steps,Cost,Duration,Commit_Method,EL_At_Commit,Lambda_At_Commit,MSPRT_Reject,Total_Tokens,Tokens_Step1,Tokens_Post_S1,Mean_Tokens_Per_Step,Total_Inferences,Tokens_Per_Inference,Total_Step_Duration_S,Mean_Step_Duration_S,Endpoint_Token_Breakdown,Infra_Noise,Infra_Noise_Rate
276,GPQA (Electromagnetism and Photonics),1,1,1,1,STABLE,1,0.020325999999999997,5.44,unanimous,0.0315,1.8333,False,3761,3761,0,3761.0,5,752.2,5.41,5.41,"{""databricks-qwen3-next-80b-a3b-instruct"": 2641, ""databricks-meta-llama-3-3-70b-instruct"": 1120}",0,0.0
277,GPQA (Astrophysics),0,0,0,0,STABLE,12,0.712356,503.05,EL-streak,0.0595,9.3065,False,123464,11826,111638,10288.7,60,2057.7,503.009,41.917,"{""databricks-qwen3-next-80b-a3b-instruct"": 109250, ""databricks-meta-llama-3-3-70b-instruct"": 14214}",0,0.0
278,GPQA (Organic Chemistry),1,1,1,1,STABLE,9,0.459094,353.56,EL-streak+mSPRT,0.0145,20.0686,True,82266,7076,75190,9140.7,45,1828.1,353.523,39.28,"{""databricks-qwen3-next-80b-a3b-instruct"": 65015, ""databricks-meta-llama-3-3-70b-instruct"": 17251}",0,0.0
279,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.020859999999999997,10.35,unanimous,0.0365,1.8333,False,4028,4028,0,4028.0,5,805.6,10.323,10.323,"{""databricks-qwen3-next-80b-a3b-instruct"": 2374, ""databricks-meta-llama-3-3-70b-instruct"": 1654}",0,0.0
280,GPQA (Molecular Biology),0,0,0,0,STABLE,7,0.568534,395.92,mSPRT,0.0,30.5146,True,100116,14830,85286,14302.3,35,2860.5,395.868,56.553,"{""databricks-qwen3-next-80b-a3b-instruct"": 84035, ""databricks-meta-llama-3-3-70b-instruct"": 16081}",0,0.0
281,GPQA (Organic Chemistry),0,1,1,1,STABLE,5,0.195704,206.21,mSPRT,0.0,20.7113,True,35482,4891,30591,7096.4,25,1419.3,206.162,41.232,"{""databricks-qwen3-next-80b-a3b-instruct"": 26888, ""databricks-meta-llama-3-3-70b-instruct"": 8594}",0,0.0
282,GPQA (Organic Chemistry),0,1,1,1,STABLE,7,0.12878599999999998,123.49,mSPRT,0.001,28.6838,True,23339,4924,18415,3334.1,35,666.8,123.457,17.637,"{""databricks-qwen3-next-80b-a3b-instruct"": 17715, ""databricks-meta-llama-3-3-70b-instruct"": 5624}",0,0.0
283,GPQA (Astrophysics),0,0,0,0,STABLE,9,0.535778,405.89,EL-streak,0.0,16.8664,False,98952,7588,91364,10994.7,45,2198.9,405.818,45.091,"{""databricks-qwen3-next-80b-a3b-instruct"": 69985, ""databricks-meta-llama-3-3-70b-instruct"": 28967}",0,0.0
284,GPQA (Molecular Biology),0,0,0,0,STABLE,1,0.0091,0.96,unanimous,0.132,1.8333,False,1752,1752,0,1752.0,5,350.4,0.923,0.923,"{""databricks-qwen3-next-80b-a3b-instruct"": 1046, ""databricks-meta-llama-3-3-70b-instruct"": 706}",0,0.0
285,GPQA (Condensed Matter Physics),1,1,1,1,STABLE,1,0.012998,4.41,unanimous,0.026,1.8333,False,2379,2379,0,2379.0,5,475.8,4.375,4.375,"{""databricks-qwen3-next-80b-a3b-instruct"": 1741, ""databricks-meta-llama-3-3-70b-instruct"": 638}",0,0.0
286,GPQA (Organic Chemistry),0,1,0,1,STABLE,9,0.52548,382.67,EL-streak,0.0095,3.2771,False,93158,13216,79942,10350.9,45,2070.2,382.627,42.514,"{""databricks-qwen3-next-80b-a3b-instruct"": 76424, ""databricks-meta-llama-3-3-70b-instruct"": 16734}",0,0.0
287,GPQA (Organic Chemistry),0,1,1,1,STABLE,6,0.10078199999999998,153.91,mSPRT,0.0,26.9247,True,18447,664,17783,3074.5,30,614.9,153.873,25.645,"{""databricks-qwen3-next-80b-a3b-instruct"": 13497, ""databricks-meta-llama-3-3-70b-instruct"": 4950}",0,0.0
288,GPQA (Organic Chemistry),0,0,0,0,STABLE,5,0.16577799999999998,105.95,mSPRT,0.0,20.7113,True,30665,1658,29007,6133.0,25,1226.6,105.908,21.182,"{""databricks-qwen3-next-80b-a3b-instruct"": 21559, ""databricks-meta-llama-3-3-70b-instruct"": 9106}",0,0.0
289,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.031306,27.8,unanimous,0.0325,1.8333,False,6051,6051,0,6051.0,5,1210.2,27.769,27.769,"{""databricks-qwen3-next-80b-a3b-instruct"": 3551, ""databricks-meta-llama-3-3-70b-instruct"": 2500}",0,0.0
290,GPQA (Physics (general)),1,0,1,1,UNSTABLE,15,0.609656,372.13,fallback,0.32,8.9525,False,106692,4191,102501,7112.8,75,1422.6,372.078,24.805,"{""databricks-qwen3-next-80b-a3b-instruct"": 91444, ""databricks-meta-llama-3-3-70b-instruct"": 15248}",0,0.0
291,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.025522,15.1,unanimous,0.036,1.8333,False,4501,4501,0,4501.0,5,900.2,15.072,15.072,"{""databricks-qwen3-next-80b-a3b-instruct"": 3759, ""databricks-meta-llama-3-3-70b-instruct"": 742}",0,0.0
292,GPQA (Chemistry (general)),0,1,1,1,STABLE,6,0.03653,77.42,mSPRT,0.0005,29.1684,True,8357,254,8103,1392.8,30,278.6,77.388,12.898,"{""databricks-qwen3-next-80b-a3b-instruct"": 1551, ""databricks-meta-llama-3-3-70b-instruct"": 6806}",0,0.0
293,GPQA (High-energy particle physics),0,1,1,1,STABLE,5,0.191458,151.26,mSPRT,0.0,20.7113,True,37768,1168,36600,7553.6,25,1510.7,151.226,30.245,"{""databricks-qwen3-next-80b-a3b-instruct"": 20193, ""databricks-meta-llama-3-3-70b-instruct"": 17575}",0,0.0
294,GPQA (Chemistry (general)),0,1,0,1,UNSTABLE,15,0.35729599999999995,213.61,fallback,0.0475,13.3045,False,66010,1583,64427,4400.7,75,880.1,213.565,14.238,"{""databricks-qwen3-next-80b-a3b-instruct"": 46628, ""databricks-meta-llama-3-3-70b-instruct"": 19382}",0,0.0
295,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.043834,35.67,unanimous,0.0305,1.8333,False,7820,7820,0,7820.0,5,1564.0,35.633,35.633,"{""databricks-qwen3-next-80b-a3b-instruct"": 6277, ""databricks-meta-llama-3-3-70b-instruct"": 1543}",0,0.0
296,GPQA (Physics (general)),1,1,1,1,STABLE,1,0.00407,0.75,unanimous,0.0375,1.8333,False,791,791,0,791.0,5,158.2,0.722,0.722,"{""databricks-qwen3-next-80b-a3b-instruct"": 453, ""databricks-meta-llama-3-3-70b-instruct"": 338}",0,0.0
297,GPQA (Astrophysics),1,1,1,1,STABLE,1,0.038551999999999996,25.69,unanimous,0.1295,1.4813,False,7316,7316,0,7316.0,5,1463.2,25.661,25.661,"{""databricks-qwen3-next-80b-a3b-instruct"": 4644, ""databricks-meta-llama-3-3-70b-instruct"": 2672}",0,0.0
298,GPQA (Organic Chemistry),0,0,0,0,STABLE,7,0.561414,321.74,mSPRT,0.0005,24.6558,True,97567,13237,84330,13938.1,35,2787.6,321.696,45.957,"{""databricks-qwen3-next-80b-a3b-instruct"": 85573, ""databricks-meta-llama-3-3-70b-instruct"": 11994}",0,0.0
299,GPQA (Organic Chemistry),0,0,0,0,STABLE,5,0.401116,234.33,mSPRT,0.001,20.7113,True,70240,10042,60198,14048.0,25,2809.6,234.284,46.857,"{""databricks-qwen3-next-80b-a3b-instruct"": 60078, ""databricks-meta-llama-3-3-70b-instruct"": 10162}",0,0.0
300,GPQA (Physics (general)),0,0,0,0,STABLE,1,0.029036,28.57,unanimous,0.0675,1.8333,False,5020,5020,0,5020.0,5,1004.0,28.532,28.532,"{""databricks-qwen3-next-80b-a3b-instruct"": 4478, ""databricks-meta-llama-3-3-70b-instruct"": 542}",0,0.0
301,GPQA (Physics (general)),0,0,0,1,STABLE,6,0.088682,60.02,mSPRT,0.0,29.1684,True,17384,3120,14264,2897.3,30,579.5,59.973,9.995,"{""databricks-qwen3-next-80b-a3b-instruct"": 9573, ""databricks-meta-llama-3-3-70b-instruct"": 7811}",0,0.0
302,GPQA (High-energy particle physics),0,0,0,0,STABLE,1,0.034126,38.25,unanimous,0.119,1.8333,False,6395,6395,0,6395.0,5,1279.0,38.207,38.207,"{""databricks-qwen3-next-80b-a3b-instruct"": 4273, ""databricks-meta-llama-3-3-70b-instruct"": 2122}",0,0.0
303,GPQA (Chemistry (general)),0,0,0,0,STABLE,6,0.05183399999999999,92.48,mSPRT,0.0,26.9247,True,12424,1676,10748,2070.7,30,414.1,92.422,15.404,"{""databricks-qwen3-next-80b-a3b-instruct"": 1069, ""databricks-meta-llama-3-3-70b-instruct"": 11355}",0,0.0
304,GPQA (Chemistry (general)),0,1,1,1,STABLE,5,0.037896,70.01,mSPRT,0.001,20.7113,True,9474,946,8528,1894.8,25,379.0,69.971,13.994,"{""databricks-qwen3-next-80b-a3b-instruct"": 0, ""databricks-meta-llama-3-3-70b-instruct"": 9474}",0,0.0
305,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.005494,0.86,unanimous,0.0265,1.8333,False,1063,1063,0,1063.0,5,212.6,0.834,0.834,"{""databricks-qwen3-next-80b-a3b-instruct"": 621, ""databricks-meta-llama-3-3-70b-instruct"": 442}",0,0.0
306,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.010196,4.38,unanimous,0.0245,1.8333,False,1840,1840,0,1840.0,5,368.0,4.344,4.344,"{""databricks-qwen3-next-80b-a3b-instruct"": 1418, ""databricks-meta-llama-3-3-70b-instruct"": 422}",0,0.0
307,GPQA (Organic Chemistry),0,0,0,0,UNSTABLE,15,1.143278,723.98,fallback,0.3575,5.6972,False,202509,12677,189832,13500.6,75,2700.1,723.923,48.262,"{""databricks-qwen3-next-80b-a3b-instruct"": 166621, ""databricks-meta-llama-3-3-70b-instruct"": 35888}",0,0.0
308,GPQA (Quantum Mechanics),0,0,0,0,STABLE,10,0.12881599999999999,184.09,mSPRT,0.087,31.4888,True,28395,4382,24013,2839.5,50,567.9,184.049,18.405,"{""databricks-qwen3-next-80b-a3b-instruct"": 7618, ""databricks-meta-llama-3-3-70b-instruct"": 20777}",0,0.0
309,GPQA (Physics (general)),0,0,0,0,STABLE,5,0.098152,103.8,mSPRT,0.0,20.7113,True,20022,1943,18079,4004.4,25,800.9,103.763,20.753,"{""databricks-qwen3-next-80b-a3b-instruct"": 9032, ""databricks-meta-llama-3-3-70b-instruct"": 10990}",0,0.0
310,GPQA (Organic Chemistry),0,0,0,0,STABLE,9,0.7335219999999999,393.89,mSPRT,0.0,25.1909,True,124972,13778,111194,13885.8,45,2777.2,393.844,43.76,"{""databricks-qwen3-next-80b-a3b-instruct"": 116817, ""databricks-meta-llama-3-3-70b-instruct"": 8155}",0,0.0
311,GPQA (Organic Chemistry),0,0,0,0,STABLE,8,0.41501999999999994,279.98,mSPRT,0.0,32.18,True,70976,13408,57568,8872.0,40,1774.4,279.932,34.992,"{""databricks-qwen3-next-80b-a3b-instruct"": 65558, ""databricks-meta-llama-3-3-70b-instruct"": 5418}",0,0.0
312,GPQA (Organic Chemistry),0,1,1,1,STABLE,7,0.09902799999999999,165.63,mSPRT,0.0005,35.0021,True,20468,4889,15579,2924.0,35,584.8,165.588,23.655,"{""databricks-qwen3-next-80b-a3b-instruct"": 8578, ""databricks-meta-llama-3-3-70b-instruct"": 11890}",0,0.0
313,GPQA (High-energy particle physics),0,1,1,1,STABLE,5,0.027993999999999998,51.47,mSPRT,0.0,20.7113,True,6226,252,5974,1245.2,25,249.0,51.432,10.286,"{""databricks-qwen3-next-80b-a3b-instruct"": 1545, ""databricks-meta-llama-3-3-70b-instruct"": 4681}",0,0.0
314,GPQA (Organic Chemistry),0,1,1,1,STABLE,6,0.07189599999999999,129.82,mSPRT,0.0005,23.4728,True,15803,4904,10899,2633.8,30,526.8,129.785,21.631,"{""databricks-qwen3-next-80b-a3b-instruct"": 4342, ""databricks-meta-llama-3-3-70b-instruct"": 11461}",0,0.0
315,GPQA (Chemistry (general)),0,0,0,0,STABLE,9,0.510238,418.64,EL-streak,0.089,9.8603,False,91864,1998,89866,10207.1,45,2041.4,418.599,46.511,"{""databricks-qwen3-next-80b-a3b-instruct"": 71391, ""databricks-meta-llama-3-3-70b-instruct"": 20473}",0,0.0
316,GPQA (Molecular Biology),1,0,1,0,STABLE,1,0.044624,35.68,unanimous,0.1205,1.4813,False,7710,7710,0,7710.0,5,1542.0,35.638,35.638,"{""databricks-qwen3-next-80b-a3b-instruct"": 6892, ""databricks-meta-llama-3-3-70b-instruct"": 818}",0,0.0
317,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.010313999999999999,1.12,unanimous,0.0275,1.8333,False,1977,1977,0,1977.0,5,395.4,1.089,1.089,"{""databricks-qwen3-next-80b-a3b-instruct"": 1203, ""databricks-meta-llama-3-3-70b-instruct"": 774}",0,0.0
318,GPQA (Chemistry (general)),1,1,1,1,STABLE,1,0.010627999999999999,2.87,unanimous,0.0345,1.8333,False,2030,2030,0,2030.0,5,406.0,2.828,2.828,"{""databricks-qwen3-next-80b-a3b-instruct"": 1254, ""databricks-meta-llama-3-3-70b-instruct"": 776}",0,0.0
319,GPQA (Organic Chemistry),0,0,0,0,STABLE,12,0.511346,472.09,EL-streak,0.0025,16.8961,False,87931,10905,77026,7327.6,60,1465.5,472.044,39.337,"{""databricks-qwen3-next-80b-a3b-instruct"": 79811, ""databricks-meta-llama-3-3-70b-instruct"": 8120}",0,0.0
320,GPQA (Organic Chemistry),0,0,0,0,STABLE,9,0.645164,425.97,EL-streak+mSPRT,0.0,28.0906,True,113403,4955,108448,12600.3,45,2520.1,425.924,47.325,"{""databricks-qwen3-next-80b-a3b-instruct"": 95776, ""databricks-meta-llama-3-3-70b-instruct"": 17627}",0,0.0
321,GPQA (Physics (general)),1,0,1,0,STABLE,9,0.486846,402.83,mSPRT,0.0045,31.1545,True,90151,11138,79013,10016.8,45,2003.4,402.788,44.754,"{""databricks-qwen3-next-80b-a3b-instruct"": 63121, ""databricks-meta-llama-3-3-70b-instruct"": 27030}",0,0.0
322,GPQA (Organic Chemistry),0,0,0,1,STABLE,10,0.6035619999999999,499.72,mSPRT,0.093,36.1688,True,108438,2514,105924,10843.8,50,2168.8,499.671,49.967,"{""databricks-qwen3-next-80b-a3b-instruct"": 84905, ""databricks-meta-llama-3-3-70b-instruct"": 23533}",0,0.0
323,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.011161999999999998,6.86,unanimous,0.0355,1.8333,False,2069,2069,0,2069.0,5,413.8,6.828,6.828,"{""databricks-qwen3-next-80b-a3b-instruct"": 1443, ""databricks-meta-llama-3-3-70b-instruct"": 626}",0,0.0
324,GPQA (Organic Chemistry),0,0,0,0,STABLE,12,0.60856,481.88,mSPRT,0.0015,21.5555,True,104750,6656,98094,8729.2,60,1745.8,481.834,40.153,"{""databricks-qwen3-next-80b-a3b-instruct"": 94780, ""databricks-meta-llama-3-3-70b-instruct"": 9970}",0,0.0
325,GPQA (Quantum Mechanics),0,0,0,1,STABLE,6,0.07686799999999999,107.87,mSPRT,0.001,21.4017,True,16348,450,15898,2724.7,30,544.9,107.827,17.971,"{""databricks-qwen3-next-80b-a3b-instruct"": 5738, ""databricks-meta-llama-3-3-70b-instruct"": 10610}",0,0.0
326,GPQA (Chemistry (general)),0,0,0,0,STABLE,10,0.8014279999999999,563.24,mSPRT,0.0075,20.0121,True,140628,6133,134495,14062.8,50,2812.6,563.197,56.32,"{""databricks-qwen3-next-80b-a3b-instruct"": 119458, ""databricks-meta-llama-3-3-70b-instruct"": 21170}",0,0.0
327,GPQA (Organic Chemistry),0,1,1,1,UNSTABLE,15,0.717606,550.38,fallback,0.108,17.2712,False,131530,9190,122340,8768.7,75,1753.7,550.332,36.689,"{""databricks-qwen3-next-80b-a3b-instruct"": 95743, ""databricks-meta-llama-3-3-70b-instruct"": 35787}",0,0.0
328,GPQA (Organic Chemistry),0,1,1,1,STABLE,10,0.287792,273.5,mSPRT,0.0055,23.1953,True,50853,2172,48681,5085.3,50,1017.1,273.454,27.345,"{""databricks-qwen3-next-80b-a3b-instruct"": 42190, ""databricks-meta-llama-3-3-70b-instruct"": 8663}",0,0.0
329,GPQA (High-energy particle physics),0,0,0,0,STABLE,9,0.588092,380.5,EL-streak,0.0,6.4239,False,102720,3515,99205,11413.3,45,2282.7,380.459,42.273,"{""databricks-qwen3-next-80b-a3b-instruct"": 88606, ""databricks-meta-llama-3-3-70b-instruct"": 14114}",0,0.0
330,GPQA (Organic Chemistry),0,0,0,0,STABLE,8,0.393074,333.65,mSPRT,0.0,22.8792,True,68916,7296,61620,8614.5,40,1722.9,333.602,41.7,"{""databricks-qwen3-next-80b-a3b-instruct"": 58705, ""databricks-meta-llama-3-3-70b-instruct"": 10211}",0,0.0
331,GPQA (Molecular Biology),0,1,1,1,STABLE,5,0.030211999999999996,49.62,mSPRT,0.0,20.7113,True,6857,514,6343,1371.4,25,274.3,49.582,9.916,"{""databricks-qwen3-next-80b-a3b-instruct"": 1392, ""databricks-meta-llama-3-3-70b-instruct"": 5465}",0,0.0
332,GPQA (High-energy particle physics),0,0,0,0,STABLE,9,0.385092,365.89,mSPRT,0.0055,20.0317,True,71746,2366,69380,7971.8,45,1594.4,365.854,40.65,"{""databricks-qwen3-next-80b-a3b-instruct"": 49054, ""databricks-meta-llama-3-3-70b-instruct"": 22692}",0,0.0
333,GPQA (Molecular Biology),0,0,0,1,UNSTABLE,15,0.729824,417.89,fallback,0.0715,17.982,False,126706,1953,124753,8447.1,75,1689.4,417.84,27.856,"{""databricks-qwen3-next-80b-a3b-instruct"": 111500, ""databricks-meta-llama-3-3-70b-instruct"": 15206}",0,0.0
334,GPQA (High-energy particle physics),0,1,1,0,STABLE,10,0.27356199999999997,279.7,mSPRT,0.0205,23.359,True,51168,2498,48670,5116.8,50,1023.4,279.654,27.965,"{""databricks-qwen3-next-80b-a3b-instruct"": 34445, ""databricks-meta-llama-3-3-70b-instruct"": 16723}",0,0.0
335,GPQA (Organic Chemistry),0,1,0,1,STABLE,10,0.8103279999999999,431.87,EL-streak,0.004,5.3052,False,138466,14258,124208,13846.6,50,2769.3,431.821,43.182,"{""databricks-qwen3-next-80b-a3b-instruct"": 128232, ""databricks-meta-llama-3-3-70b-instruct"": 10234}",0,0.0
336,GPQA (Astrophysics),1,0,1,0,STABLE,10,0.35836799999999996,368.1,mSPRT,0.0535,24.0823,True,71267,7661,63606,7126.7,50,1425.3,368.061,36.806,"{""databricks-qwen3-next-80b-a3b-instruct"": 36650, ""databricks-meta-llama-3-3-70b-instruct"": 34617}",0,0.0
337,GPQA (Molecular Biology),0,0,0,1,STABLE,8,0.45924599999999993,461.69,mSPRT,0.027,20.2321,True,89226,3313,85913,11153.2,40,2230.7,461.646,57.706,"{""databricks-qwen3-next-80b-a3b-instruct"": 51171, ""databricks-meta-llama-3-3-70b-instruct"": 38055}",0,0.0
338,GPQA (Organic Chemistry),0,0,0,0,STABLE,10,0.831718,517.06,EL-streak,0.0015,11.3065,False,145718,13700,132018,14571.8,50,2914.4,517.01,51.701,"{""databricks-qwen3-next-80b-a3b-instruct"": 124423, ""databricks-meta-llama-3-3-70b-instruct"": 21295}",0,0.0
339,GPQA (Organic Chemistry),0,1,1,1,STABLE,1,0.06586,46.24,unanimous,0.074,1.8333,False,11152,11152,0,11152.0,5,2230.4,46.206,46.206,"{""databricks-qwen3-next-80b-a3b-instruct"": 10626, ""databricks-meta-llama-3-3-70b-instruct"": 526}",0,0.0
340,GPQA (Astrophysics),0,0,0,0,STABLE,1,0.022885999999999997,22.53,unanimous,0.0685,1.8333,False,4517,4517,0,4517.0,5,903.4,22.49,22.49,"{""databricks-qwen3-next-80b-a3b-instruct"": 2409, ""databricks-meta-llama-3-3-70b-instruct"": 2108}",0,0.0
341,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.055052,44.72,unanimous,0.038,1.8333,False,9492,9492,0,9492.0,5,1898.4,44.687,44.687,"{""databricks-qwen3-next-80b-a3b-instruct"": 8542, ""databricks-meta-llama-3-3-70b-instruct"": 950}",0,0.0
342,GPQA (Organic Chemistry),0,0,0,0,STABLE,10,0.287616,292.83,mSPRT,0.0035,31.498,True,56321,6788,49533,5632.1,50,1126.4,292.788,29.279,"{""databricks-qwen3-next-80b-a3b-instruct"": 31166, ""databricks-meta-llama-3-3-70b-instruct"": 25155}",0,0.0
343,GPQA (Organic Chemistry),0,1,1,0,STABLE,7,0.578902,376.77,mSPRT,0.016,23.4728,True,101624,5219,96405,14517.7,35,2903.5,376.728,53.818,"{""databricks-qwen3-next-80b-a3b-instruct"": 86203, ""databricks-meta-llama-3-3-70b-instruct"": 15421}",0,0.0
344,GPQA (Physical Chemistry),1,1,1,1,STABLE,1,0.025004,19.45,unanimous,0.0315,1.8333,False,4948,4948,0,4948.0,5,989.6,19.415,19.415,"{""databricks-qwen3-next-80b-a3b-instruct"": 2606, ""databricks-meta-llama-3-3-70b-instruct"": 2342}",0,0.0
345,GPQA (Organic Chemistry),1,1,1,1,STABLE,1,0.013591999999999998,10.65,unanimous,0.0685,1.8333,False,2434,2434,0,2434.0,5,486.8,10.617,10.617,"{""databricks-qwen3-next-80b-a3b-instruct"": 1928, ""databricks-meta-llama-3-3-70b-instruct"": 506}",0,0.0
346,GPQA (Astrophysics),1,1,1,1,STABLE,1,0.010616,10.53,unanimous,0.0595,1.8333,False,2030,2030,0,2030.0,5,406.0,10.494,10.494,"{""databricks-qwen3-next-80b-a3b-instruct"": 1248, ""databricks-meta-llama-3-3-70b-instruct"": 782}",0,0.0
347,GPQA (Genetics),1,1,1,1,STABLE,1,0.005096,4.89,unanimous,0.031,1.8333,False,980,980,0,980.0,5,196.0,4.857,4.857,"{""databricks-qwen3-next-80b-a3b-instruct"": 588, ""databricks-meta-llama-3-3-70b-instruct"": 392}",0,0.0
348,GPQA (Physics (general)),1,1,1,1,STABLE,1,0.009437999999999998,5.52,unanimous,0.0275,1.8333,False,1673,1673,0,1673.0,5,334.6,5.486,5.486,"{""databricks-qwen3-next-80b-a3b-instruct"": 1373, ""databricks-meta-llama-3-3-70b-instruct"": 300}",0,0.0
349,GPQA (Molecular Biology),0,1,1,1,STABLE,6,0.23787799999999998,191.58,mSPRT,0.0,26.9247,True,44664,10615,34049,7444.0,30,1488.8,191.544,31.924,"{""databricks-qwen3-next-80b-a3b-instruct"": 29611, ""databricks-meta-llama-3-3-70b-instruct"": 15053}",0,0.0
350,GPQA (High-energy particle physics),1,0,1,0,STABLE,13,0.9141859999999999,701.36,EL-streak,0.0035,15.976,False,162181,3188,158993,12475.5,65,2495.1,701.312,53.947,"{""databricks-qwen3-next-80b-a3b-instruct"": 132731, ""databricks-meta-llama-3-3-70b-instruct"": 29450}",0,0.0
351,GPQA (Physics (general)),1,0,1,1,STABLE,10,0.29608999999999996,275.94,EL-streak,0.002,13.7788,False,56858,2671,54187,5685.8,50,1137.2,275.894,27.589,"{""databricks-qwen3-next-80b-a3b-instruct"": 34329, ""databricks-meta-llama-3-3-70b-instruct"": 22529}",0,0.0
352,GPQA (Genetics),0,1,1,1,STABLE,1,0.0062640000000000005,2.51,unanimous,0.066,1.8333,False,1182,1182,0,1182.0,5,236.4,2.483,2.483,"{""databricks-qwen3-next-80b-a3b-instruct"": 768, ""databricks-meta-llama-3-3-70b-instruct"": 414}",0,0.0
353,GPQA (High-energy particle physics),0,1,0,1,STABLE,1,0.014454,7.82,unanimous,0.127,1.4813,False,2503,2503,0,2503.0,5,500.6,7.785,7.785,"{""databricks-qwen3-next-80b-a3b-instruct"": 2221, ""databricks-meta-llama-3-3-70b-instruct"": 282}",0,0.0
354,GPQA (Molecular Biology),0,0,0,0,STABLE,1,0.053911999999999995,38.99,unanimous,0.118,1.4813,False,9330,9330,0,9330.0,5,1866.0,38.95,38.95,"{""databricks-qwen3-next-80b-a3b-instruct"": 8296, ""databricks-meta-llama-3-3-70b-instruct"": 1034}",0,0.0
355,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.010627999999999999,1.46,unanimous,0.029,1.8333,False,2030,2030,0,2030.0,5,406.0,1.417,1.417,"{""databricks-qwen3-next-80b-a3b-instruct"": 1254, ""databricks-meta-llama-3-3-70b-instruct"": 776}",0,0.0
356,GPQA (Organic Chemistry),1,0,1,1,STABLE,10,0.627566,355.87,EL-streak,0.006,13.2064,False,111741,6603,105138,11174.1,50,2234.8,355.829,35.583,"{""databricks-qwen3-next-80b-a3b-instruct"": 90301, ""databricks-meta-llama-3-3-70b-instruct"": 21440}",0,0.0
357,GPQA (Molecular Biology),0,0,0,0,STABLE,6,2.005788,269.9,mSPRT,0.0,26.9247,True,385758,75139,310619,64293.0,30,12858.6,269.856,44.976,"{""databricks-qwen3-next-80b-a3b-instruct"": 231378, ""databricks-meta-llama-3-3-70b-instruct"": 154380}",0,0.0
358,GPQA (Astrophysics),0,1,1,1,STABLE,8,0.17831799999999998,200.5,mSPRT,0.01,28.1289,True,34202,1770,32432,4275.2,40,855.0,200.465,25.058,"{""databricks-qwen3-next-80b-a3b-instruct"": 20755, ""databricks-meta-llama-3-3-70b-instruct"": 13447}",0,0.0
359,GPQA (Astrophysics),0,0,0,1,STABLE,14,0.712896,524.3,mSPRT,0.249,26.8924,True,131435,544,130891,9388.2,70,1877.6,524.253,37.447,"{""databricks-qwen3-next-80b-a3b-instruct"": 93578, ""databricks-meta-llama-3-3-70b-instruct"": 37857}",0,0.0
360,GPQA (Organic Chemistry),1,0,1,0,STABLE,11,0.525264,351.07,EL-streak,0.011,13.4781,False,94910,6439,88471,8628.2,55,1725.6,351.031,31.912,"{""databricks-qwen3-next-80b-a3b-instruct"": 72812, ""databricks-meta-llama-3-3-70b-instruct"": 22098}",0,0.0
361,GPQA (High-energy particle physics),0,0,0,0,STABLE,10,0.640844,514.44,EL-streak,0.0465,11.7451,False,117158,1932,115226,11715.8,50,2343.2,514.391,51.439,"{""databricks-qwen3-next-80b-a3b-instruct"": 86106, ""databricks-meta-llama-3-3-70b-instruct"": 31052}",0,0.0
362,GPQA (Molecular Biology),0,0,0,0,STABLE,1,0.008476000000000001,1.49,unanimous,0.03,1.8333,False,1628,1628,0,1628.0,5,325.6,1.451,1.451,"{""databricks-qwen3-next-80b-a3b-instruct"": 982, ""databricks-meta-llama-3-3-70b-instruct"": 646}",0,0.0
363,GPQA (Quantum Mechanics),1,1,1,1,STABLE,1,0.04515,24.31,unanimous,0.0285,1.8333,False,7693,7693,0,7693.0,5,1538.6,24.277,24.277,"{""databricks-qwen3-next-80b-a3b-instruct"": 7189, ""databricks-meta-llama-3-3-70b-instruct"": 504}",0,0.0
364,GPQA (Physics (general)),1,1,1,1,STABLE,1,0.004674,1.27,unanimous,0.028,1.8333,False,903,903,0,903.0,5,180.6,1.235,1.235,"{""databricks-qwen3-next-80b-a3b-instruct"": 531, ""databricks-meta-llama-3-3-70b-instruct"": 372}",0,0.0
365,GPQA (Physics (general)),1,0,1,0,STABLE,13,0.710518,561.5,EL-streak,0.0155,9.2701,False,129474,12792,116682,9959.5,65,1991.9,561.459,43.189,"{""databricks-qwen3-next-80b-a3b-instruct"": 96311, ""databricks-meta-llama-3-3-70b-instruct"": 33163}",0,0.0
366,GPQA (Molecular Biology),1,1,1,1,STABLE,1,0.00501,1.07,unanimous,0.0305,1.8333,False,969,969,0,969.0,5,193.8,1.041,1.041,"{""databricks-qwen3-next-80b-a3b-instruct"": 567, ""databricks-meta-llama-3-3-70b-instruct"": 402}",0,0.0
